회차,판매점ID,번호,판매점명,등수,자동수동,지역,주소,전화번호,취급복권,위도,경도,복권종류
174,001160,5,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
174,001160,4,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
174,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
174,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
174,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,74760835,15,진양편의마트,2등,,경상북도,경북 영주시 선비로 68 진양편의마트 1층,0546360727,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.811229,128.624088,pension
175,74760835,14,진양편의마트,1등,,,경북 영주시 선비로 68 진양편의마트 1층,0546360727,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.811229,128.624088,pension
175,74760835,13,진양편의마트,2등,,,경북 영주시 선비로 68 진양편의마트 1층,0546360727,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.811229,128.624088,pension
175,74760835,12,진양편의마트,2등,,,경북 영주시 선비로 68 진양편의마트 1층,0546360727,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.811229,128.624088,pension
175,74760835,11,진양편의마트,2등,,,경북 영주시 선비로 68 진양편의마트 1층,0546360727,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.811229,128.624088,pension
175,001160,10,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,9,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,8,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,7,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,6,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,5,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,3,인터넷 복권판매사이트,1등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
175,001160,1,인터넷 복권판매사이트,2등,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
176,74460222,11,씨스페이스그린24시편의점(홍성점),2등,,충청남도,충남 홍성군 홍성읍 의사로 64 1층,0416323355,"연금복권720+, 스피또2000, 스피또1000",36.603071,126.671658,pension
176,74460222,10,씨스페이스그린24시편의점(홍성점),1등,,,충남 홍성군 홍성읍 의사로 64 1층,0416323355,"연금복권720+, 스피또2000, 스피또1000",36.603071,126.671658,pension
176,74460222,9,씨스페이스그린24시편의점(홍성점),2등,,,충남 홍성군 홍성읍 의사로 64 1층,0416323355,"연금복권720+, 스피또2000, 스피또1000",36.603071,126.671658,pension
176,74460222,8,씨스페이스그린24시편의점(홍성점),2등,,,충남 홍성군 홍성읍 의사로 64 1층,0416323355,"연금복권720+, 스피또2000, 스피또1000",36.603071,126.671658,pension
176,74460222,7,씨스페이스그린24시편의점(홍성점),2등,,,충남 홍성군 홍성읍 의사로 64 1층,0416323355,"연금복권720+, 스피또2000, 스피또1000",36.603071,126.671658,pension
176,71166819,6,명당구로동복권판매점,보너스,,서울특별시,서울특별시 구로구 가마산로 219 (구로동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493838,126.88553,pension
176,71166819,5,명당구로동복권판매점,보너스,,,서울특별시 구로구 가마산로 219 (구로동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493838,126.88553,pension
176,71166819,4,명당구로동복권판매점,보너스,,,서울특별시 구로구 가마산로 219 (구로동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493838,126.88553,pension
176,71166819,3,명당구로동복권판매점,보너스,,,서울특별시 구로구 가마산로 219 (구로동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493838,126.88553,pension
176,71166819,2,명당구로동복권판매점,보너스,,,서울특별시 구로구 가마산로 219 (구로동) 1층,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.493838,126.88553,pension
176,001160,1,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
177,73061088,10,마치복권,보너스,,대전광역시,대전광역시 서구 구봉로 125 (관저동) 1층,0425414999,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.296697,127.336945,pension
177,73061088,9,마치복권,보너스,,,대전광역시 서구 구봉로 125 (관저동) 1층,0425414999,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.296697,127.336945,pension
177,73061088,8,마치복권,보너스,,,대전광역시 서구 구봉로 125 (관저동) 1층,0425414999,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.296697,127.336945,pension
177,73061088,7,마치복권,보너스,,,대전광역시 서구 구봉로 125 (관저동) 1층,0425414999,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.296697,127.336945,pension
177,73061088,6,마치복권,보너스,,,대전광역시 서구 구봉로 125 (관저동) 1층,0425414999,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.296697,127.336945,pension
177,001160,5,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
177,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
177,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
177,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
177,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
178,74461002,12,황금로또복권판매,1등,,충청남도,충남 당진시  동부로 223 (원당동) B동 108호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.906648,126.647241,pension
178,74461002,11,황금로또복권판매,2등,,,충남 당진시  동부로 223 (원당동) B동 108호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.906648,126.647241,pension
178,74461002,10,황금로또복권판매,2등,,,충남 당진시  동부로 223 (원당동) B동 108호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.906648,126.647241,pension
178,74461002,9,황금로또복권판매,2등,,,충남 당진시  동부로 223 (원당동) B동 108호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.906648,126.647241,pension
178,74461002,8,황금로또복권판매,2등,,,충남 당진시  동부로 223 (원당동) B동 108호,,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",36.906648,126.647241,pension
178,72860943,7,복슈퍼,보너스,,인천광역시,인천광역시 계양구 계산로108번길 4 (계산동) 1층,0325516829,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.537214,126.7241,pension
178,72860943,6,복슈퍼,보너스,,,인천광역시 계양구 계산로108번길 4 (계산동) 1층,0325516829,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.537214,126.7241,pension
178,72860943,5,복슈퍼,보너스,,,인천광역시 계양구 계산로108번길 4 (계산동) 1층,0325516829,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.537214,126.7241,pension
178,72860943,4,복슈퍼,보너스,,,인천광역시 계양구 계산로108번길 4 (계산동) 1층,0325516829,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.537214,126.7241,pension
178,72860943,3,복슈퍼,보너스,,,인천광역시 계양구 계산로108번길 4 (계산동) 1층,0325516829,"로또6/45, 연금복권720+, 스피또2000, 스피또1000",37.537214,126.7241,pension
178,001160,2,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
178,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
179,73060131,15,월드복권,보너스,,대전광역시,대전광역시 서구 계백로 1272 (정림동) 한솔메디칼빌등 1층,0425820645,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.307236,127.364339,pension
179,73060131,14,월드복권,보너스,,,대전광역시 서구 계백로 1272 (정림동) 한솔메디칼빌등 1층,0425820645,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.307236,127.364339,pension
179,73060131,13,월드복권,보너스,,,대전광역시 서구 계백로 1272 (정림동) 한솔메디칼빌등 1층,0425820645,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.307236,127.364339,pension
179,73060131,12,월드복권,보너스,,,대전광역시 서구 계백로 1272 (정림동) 한솔메디칼빌등 1층,0425820645,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.307236,127.364339,pension
179,73060131,11,월드복권,보너스,,,대전광역시 서구 계백로 1272 (정림동) 한솔메디칼빌등 1층,0425820645,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",36.307236,127.364339,pension
179,71162784,10,복권백화점,2등,,서울특별시,서울특별시 마포구 월드컵로 157 (망원동) 1층,0231426478,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.561607,126.904781,pension
179,71162784,9,복권백화점,2등,,,서울특별시 마포구 월드컵로 157 (망원동) 1층,0231426478,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.561607,126.904781,pension
179,71162784,8,복권백화점,1등,,,서울특별시 마포구 월드컵로 157 (망원동) 1층,0231426478,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.561607,126.904781,pension
179,71162784,7,복권백화점,2등,,,서울특별시 마포구 월드컵로 157 (망원동) 1층,0231426478,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.561607,126.904781,pension
179,71162784,6,복권백화점,2등,,,서울특별시 마포구 월드컵로 157 (망원동) 1층,0231426478,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.561607,126.904781,pension
179,001160,5,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
179,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
179,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
179,001160,2,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
179,001160,1,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
180,74166965,10,황금돼지복권방,2등,,경기도,"경기도 부천시 중동로248번길 55 (중동, 무광프라자) 1층 107호",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.501635,126.77178,pension
180,74166965,9,황금돼지복권방,2등,,,"경기도 부천시 중동로248번길 55 (중동, 무광프라자) 1층 107호",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.501635,126.77178,pension
180,74166965,8,황금돼지복권방,2등,,,"경기도 부천시 중동로248번길 55 (중동, 무광프라자) 1층 107호",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.501635,126.77178,pension
180,74166965,7,황금돼지복권방,1등,,,"경기도 부천시 중동로248번길 55 (중동, 무광프라자) 1층 107호",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.501635,126.77178,pension
180,74166965,6,황금돼지복권방,2등,,,"경기도 부천시 중동로248번길 55 (중동, 무광프라자) 1층 107호",,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",37.501635,126.77178,pension
180,001160,5,인터넷 복권판매사이트,보너스,,인터넷,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
180,001160,4,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
180,001160,3,인터넷 복권판매사이트,보너스,,,동행복권(dhlottery.co.kr),0215886450,"로또6/45, 연금복권720+, 스피또2000, 스피또1000, 스피또500",,,pension
